"id","univ_name_en","item","code_final","code_markdown","code_aux","md_aux_discordant","text_source_used","evidence_keyword","evidence_excerpt","harmonized_basis"
39,"Nanjing University of Aeronautics and Astronautics","d4_ai_as_aid",1,1,0,1,"policy_markdown","不能替代学生的独立思考","字〔2023〕64号）及相关文件精神，结合学校实际，现就有关事项通知如下： 一、AI工具定义 本通知中的AI工具包括生成式人工智能（如Deepseek、ChatGPT、文心一言等）和辅助性AI工具（如语法校对、数据分析工具等）。 二、基本原则 1.合法合规：在毕业设计（论文）中使用AI工具，应符合国家相关法律、政策规定，遵守学术道德规范，不得侵犯他人的知识产权。 2.辅助使用：AI工具只能辅助完成毕业设计（论文）的研究和撰写，不能替代学生的独立思考，AI工具生成的内容应与个人的学术贡献分开，并明确标注。 3.文责自负：使用AI工具生成和处理的内容须进行自查，确保数据和信息应真实可靠，不得篡改或伪造，学生应对全部内容负责。 三、具体要求 允许使用范围 1.文献检索与管理：可辅助文献检索、分类及初步归纳，但文献筛选、引用和观点提炼须由学生独立完成。 2.图表辅助制作：可推荐统计图表类型和辅助制图，但不得生成或修改原始研究数据及关键图表，最终图表需原创。 3.非创新性方法辅",""
44,"Xidian University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","transparency_records",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
44,"Xidian University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
44,"Xidian University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
44,"Xidian University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","transparency_records",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","error_limitation_disclosure",0,0,1,1,"policy_markdown","","",""
46,"Beijing Jiaotong University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","d1_harmonized",1,0,1,1,"policy_markdown","manual_override","Fallback summary indicates AIGC detector reliability/effectiveness is limited in first rollout; outputs are reference-only.","manual_override"
46,"Beijing Jiaotong University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
46,"Beijing Jiaotong University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
46,"Beijing Jiaotong University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","transparency_records",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
58,"Southwest Jiaotong University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
58,"Southwest Jiaotong University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
58,"Southwest Jiaotong University","d4_ai_as_aid",1,1,0,1,"policy_markdown","规范使用人工智能工具的规定（试行）》，为加强对2025届本科毕业设计（论文）的过程管理，提高本科毕业设计（论文）质量，加强学术诚信教育，端正学术风气，防范本科毕业设计（论文）抄袭、剽窃、AI代写等学术不端行为，学校采用中国知网（CNKI）“大学生论文抄袭检测系统”和维普“AI","### 关于开展2025届本科毕业设计（论文）评阅、学术不端系统检测的通知 各学院（中心）、各2025届本科毕业生： 根据《西南交通大学本科毕业设计（论文）管理办法》《本科毕业设计（论文）规范使用人工智能工具的规定（试行）》，为加强对2025届本科毕业设计（论文）的过程管理，提高本科毕业设计（论文）质量，加强学术诚信教育，端正学术风气，防范本科毕业设计（论文）抄袭、剽窃、AI代写等学术不端行为，学校采用中国知网（CNKI）“大学生论文抄袭检测系统”和维普“AIGC检测系统”对2025届本科毕业设计（论文）进行全面检测。现将2025届本科毕业设计（论文）的网上提交检测的相关事宜通知如下。 1. 系统检测时间 系统开放时间： 5 月 19 日 00 ： 00—6 月 9 日 24 ： 00 由于论文提交需占用较大带宽，容易造成网络堵塞，建议学生提交论文时尽量避开使用高峰期。 2. 系统检测要求 （1）在答辩前，每位同学有 两次论文检测 的机会，第一次为自查检测，第二次为答辩前的正式检测",""
61,"China University of Geosciences","human_review_requirement",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","transparency_records",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
61,"China University of Geosciences","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
61,"China University of Geosciences","d3_responsibility",0,0,0,0,"policy_markdown","","",""
61,"China University of Geosciences","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
62,"University of International Business and Economics","human_review_requirement",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","appeal_right_reply",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","transparency_records",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","detector_not_sole_evidence",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","error_limitation_disclosure",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","ai_use_disclosure_statement",1,0,1,0,"threshold_plus_policy_summary","must be declared in sections such as notes, acknowledgments, references, or appendices","couraged. Article 8 Content completed with the assistance of AI technologies must be appropriately marked in the relevant sections of the work. The name, version, date, and usage process of the tool must be declared in sections such as notes, acknowledgments, references, or appendices. Article 9 The use of AI technologies to process confidential content is prohibited. Article 10 Students must submit an Artificial Intelligence Technology Use Declaration before their thesis defens",""
62,"University of International Business and Economics","d1_harmonized",0,0,0,0,"threshold_plus_policy_summary","","","fallback_summary"
62,"University of International Business and Economics","d2_harmonized",1,0,1,0,"threshold_plus_policy_summary","must be declared in sections such as notes, acknowledgments, references, or appendices","couraged. Article 8 Content completed with the assistance of AI technologies must be appropriately marked in the relevant sections of the work. The name, version, date, and usage process of the tool must be declared in sections such as notes, acknowledgments, references, or appendices. Article 9 The use of AI technologies to process confidential content is prohibited. Article 10 Students must submit an Artificial Intelligence Technology Use Declaration before their thesis defens","fallback_summary"
62,"University of International Business and Economics","d3_responsibility",0,0,0,0,"threshold_plus_policy_summary","","",""
62,"University of International Business and Economics","d4_ai_as_aid",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","human_review_requirement",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","appeal_right_reply",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","transparency_records",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","detector_not_sole_evidence",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","error_limitation_disclosure",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","ai_use_disclosure_statement",1,0,1,0,"threshold_plus_policy_summary","Statement on the Use of AI Tools",", the use of any AI tools is prohibited, and uploading any data or images to AI platforms is strictly forbidden. When using AI tools, students must clearly disclose the following information in the ""Statement on the Use of AI Tools"" section of their undergraduate graduation thesis (design): (1) The name and version of the AI tool used, as well as the time and specific purpose of use; (2) The specific sections of the thesis wher",""
72,"Shanghai University","d1_harmonized",0,0,0,0,"threshold_plus_policy_summary","","","fallback_summary"
72,"Shanghai University","d2_harmonized",1,0,1,0,"threshold_plus_policy_summary","Statement on the Use of AI Tools",", the use of any AI tools is prohibited, and uploading any data or images to AI platforms is strictly forbidden. When using AI tools, students must clearly disclose the following information in the ""Statement on the Use of AI Tools"" section of their undergraduate graduation thesis (design): (1) The name and version of the AI tool used, as well as the time and specific purpose of use; (2) The specific sections of the thesis wher","fallback_summary"
72,"Shanghai University","d3_responsibility",0,0,0,0,"threshold_plus_policy_summary","","",""
72,"Shanghai University","d4_ai_as_aid",1,0,1,0,"threshold_plus_policy_summary","Scientific and Reasonable Use of AI Tools","Guidelines for the Scientific and Reasonable Use of AI Tools in Undergraduate Graduation Theses (Designs) In accordance with the requirements of the Academic Degrees Law of the People's Republic of China, and to further strengthen education on academic ethics and integrity, fost",""
80,"Southwest University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","transparency_records",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
80,"Southwest University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
80,"Southwest University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
80,"Southwest University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","transparency_records",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
86,"Northwest A&F University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
86,"Northwest A&F University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
86,"Northwest A&F University","d3_responsibility",1,1,0,1,"policy_markdown","学生对使用AI工具生成的内容承担最终责任","和优秀毕业论文（设计）评选的重要参考依据。违规使用 AI 工具的学生，将视情节严重给予相应处理，包括但不限于取消答辩资格、取消论文成绩、按照学术不端行为处理等。 4.其他相关要求 （1）指导教师指导学生规范使用AI工具，确保其使用范围合理合规，并审查其答辩资格。 （2）评阅教师评阅论文（设计），并提出是否同意学生进行答辩的意见。 （3）答辩小组对疑似违规使用AI工具的论文（设计），加强学生核心能力和原创性贡献考察核实。 （4）学生对使用AI工具生成的内容承担最终责任，确保其符合学术规范和质量要求。AI工具不得列为作者或合作者。 （5）违规使用AI工具的学生，将视情节严重给予相应处理，包括但不限于取消答辩资格、取消论文成绩、按照学术不端行为处理等。对因使用AI工具在教育部抽检中被认定为“存在问题论文”的学院和指导教师按相关规定处理。 5.2025届本科生答辩前各小组秘书收集指导教师签字的AIGC检测结果作为答辩材料。 三、毕业论文（设计）答辩 1.毕业论文（设计）答辩按照各系的分组进行，各组",""
86,"Northwest A&F University","d4_ai_as_aid",1,1,0,1,"policy_markdown","规范使用人工智能（AI","# 关于机电学院2025届本科生毕业论文（设计）查重检测、答辩及评优相关工作的通知 根据学校《西北农林科技大学本科毕业论文（设计）管理办法（修订）》（校教发〔2019〕367号）、《关于在本科毕业论文（设计）中规范使用人工智能（AI）的通知》和《关于做好2025届本科生毕业论文（设计）有关工作的通知》文件要求，现将2025届毕业论文（设计）答辩工作通知如下： 一、毕业论文（设计）查重 1.查重时间：2025届所有参加毕业论文（设计）的预毕业生均进行论文查重检测。检测时间为4月20日-5月20日至各系收论文之前。 2.查重程序（操作手册见附件1）：学生在中国知网“大学生论文检测系统”提交毕业论文，进行毕业论文学术不端行为检测，指导教师登录系统负责审核。对检测不",""
87,"Beijing University of Technology","human_review_requirement",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","transparency_records",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
87,"Beijing University of Technology","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
87,"Beijing University of Technology","d3_responsibility",0,0,0,0,"policy_markdown","","",""
87,"Beijing University of Technology","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","human_review_requirement",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","transparency_records",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","detector_not_sole_evidence",1,1,0,1,"policy_markdown","不作为毕业设计（论文）质量检查依据","2.账号： 学生账号和初始密码均为学号，教师账号和初始密码均为工号。 3.检测方式 即日起至2025年5月30日，每位2025届毕业生可试用1次，登录网址上传论文，检测完成后可直接查看AI智评结果、AIGC检测结果。 学生检测完成后，指导教师也可登录系统查看结果。 检测结果不作为毕业设计（论文）质量检查依据。 三、咨询方式 技术问题咨询 电话: 010-82928900，邮箱： service@huaczy.com 其他事项咨询 电话：010-82323952 - 教育部 - 北京市教委 - 版权所有:中国地质大学（北京） - 地址:北京市海淀区学院路29号 - 邮",""
91,"China University of Geosciences, Beijing","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","d1_harmonized",1,1,0,1,"policy_markdown","不作为毕业设计（论文）质量检查依据","2.账号： 学生账号和初始密码均为学号，教师账号和初始密码均为工号。 3.检测方式 即日起至2025年5月30日，每位2025届毕业生可试用1次，登录网址上传论文，检测完成后可直接查看AI智评结果、AIGC检测结果。 学生检测完成后，指导教师也可登录系统查看结果。 检测结果不作为毕业设计（论文）质量检查依据。 三、咨询方式 技术问题咨询 电话: 010-82928900，邮箱： service@huaczy.com 其他事项咨询 电话：010-82323952 - 教育部 - 北京市教委 - 版权所有:中国地质大学（北京） - 地址:北京市海淀区学院路29号 - 邮","markdown_direct"
91,"China University of Geosciences, Beijing","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
91,"China University of Geosciences, Beijing","d3_responsibility",0,0,0,0,"policy_markdown","","",""
91,"China University of Geosciences, Beijing","d4_ai_as_aid",1,1,0,1,"policy_markdown","AIGC检测：有效识别并引导师生合理使用","校现提供AI论文智评工具试用，有关事项通知如下： 一、功能简介 （1）AI智评：对论文内容进行深度评价，提出论文存在的核心问题并给出建议，评议内容包括政治方向、专业培养目标适配性、题文一致性、结构完整性，同时对论文研究核心：研究内容、研究方法、研究结论等评阅。评议结果包含四个评级：A（良好论文）、B（合格论文）、C（建议修改）、D（高危论文）。学生可根据AI智评建议自行修改，指导老师可根据建议情况对学生论文进行进一步指导。 （2）AIGC检测：有效识别并引导师生合理使用AI生成的内容，生成AIGC检测率，避免AI滥用行为，提升论文质量。 （3）本次试用AI智评所生成内容仅作为本科毕业设计（论文）的修改参考，不影响成绩评定，毕业设计（论文）最终质量由指导教师把关为准。 二、操作方式 1.登陆网址： https://zhiping.huaczy.com/ ，选“中国地质大学（北京）”。 2.账号： 学生账号和初始密码均为学号，教师账号和初始密码均为工号。 3.检测方式 即日起至2025年5月3",""
92,"China University of Mining and Technology-Beijing","human_review_requirement",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","appeal_right_reply",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","transparency_records",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","detector_not_sole_evidence",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","error_limitation_disclosure",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","ai_use_disclosure_statement",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","d1_harmonized",0,0,0,0,"threshold_plus_policy_summary","","","fallback_summary"
92,"China University of Mining and Technology-Beijing","d2_harmonized",0,0,0,0,"threshold_plus_policy_summary","","","fallback_summary"
92,"China University of Mining and Technology-Beijing","d3_responsibility",0,0,0,0,"threshold_plus_policy_summary","","",""
92,"China University of Mining and Technology-Beijing","d4_ai_as_aid",0,0,0,0,"threshold_plus_policy_summary","","",""
96,"Fuzhou University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","transparency_records",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
96,"Fuzhou University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
96,"Fuzhou University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
96,"Fuzhou University","d4_ai_as_aid",1,1,0,1,"policy_markdown","AIGC检测

为进一步 加强对毕业设计（论文）质量监控与管理 ，鼓励学术创新，净化学术风气，保证本科毕业设计（论文）的质量， 规范学生科学合理使用","及其译文、毕业设计（论文）中期检查表 、指导教师评审表、评阅教师评审表、决议书。封面内容严格按照学校提供的格式和要求填写，封面颜色统一以学院为单位自行选用。 毕业设计（论文）过程指导材料包括指导教师与学生之间现场指导、QQ、微信、邮箱等交流过程照片或截图、毕业设计（论文）指导修订稿全文或部分截图及其他能体现指导过程记录的材料（如指导日志等），所有指导过程材料全部合并成一份PDF文档上传系统存档。 （六）毕业设计（论文）查重检测 和 AIGC检测 为进一步 加强对毕业设计（论文）质量监控与管理 ，鼓励学术创新，净化学术风气，保证本科毕业设计（论文）的质量， 规范学生科学合理使用AIGC技术， 杜绝毕业设计（论文）撰写过程中的抄袭、 人工智能代写、剽窃、伪造、 非正常引用等学术不端行为，根据 《中华人民共和国学位法》（中华人民共和国主席令 第二十二号 ）和 《学位论文作假行为处理办法》（教育部第34号令） 等文件精神， 学校将 对202 5届本科生毕业设计（论文）答辩前定稿和答辩后终稿 分别进行查重检 测和AIGC 检测。 1.检测的对象： 2025届所有本科毕业生毕业设计（论文） 2.检测标准 各学院",""
99,"South China Normal University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","transparency_records",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
99,"South China Normal University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
99,"South China Normal University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
99,"South China Normal University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","human_review_requirement",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","transparency_records",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
103,"Dongbei University of Finance and Economics","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
103,"Dongbei University of Finance and Economics","d3_responsibility",0,0,0,0,"policy_markdown","","",""
103,"Dongbei University of Finance and Economics","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","transparency_records",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
104,"Jiangsu University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
104,"Jiangsu University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
104,"Jiangsu University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","transparency_records",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
106,"North China Electric Power University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
106,"North China Electric Power University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
106,"North China Electric Power University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","transparency_records",1,1,0,1,"policy_markdown","维普","1. 学校采用“维普论文检测系统大学生版”对本科生毕业论文（设计）进行重复率检测， 各学院须对毕业论文进行重复率检测， 原则上毕业论文正文文字重合百分比（不含自引部分）不超过 25%",""
111,"Chongqing Medical University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
111,"Chongqing Medical University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
111,"Chongqing Medical University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
111,"Chongqing Medical University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","transparency_records",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
116,"Nanjing Forestry University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
116,"Nanjing Forestry University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
116,"Nanjing Forestry University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","transparency_records",1,1,0,1,"policy_markdown","记录","（ 2 ） 论文完整材料上传 （打包上传材料需要满足论文材料字数要求） ： 系统经导师确认后的论文（设计）最终稿和相关过程材料（ 包括①正文（封面、原创性声明、版权使用授权书、中文摘要、外文摘要、目录、正文、参考文献、致谢、附录）②任务书，③开题报告（含文献综述），④外文翻译，⑤指导记录，⑥中期检查表，⑦答辩资格审查表，⑧答辩记录（注意陈述部分不能遗漏），⑨论文评审表 ） （ 2-9 见附件 1 、附件 2 ） （以专业学号 + 姓名格式：如 生物科学 20163110999+ 张三）压缩包在 5 月 19 日 前上传维普本科论文系统，并完成查重检测",""
118,"Zhejiang Normal University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
118,"Zhejiang Normal University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
118,"Zhejiang Normal University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
118,"Zhejiang Normal University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","transparency_records",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","error_limitation_disclosure",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","ai_use_disclosure_statement",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","d1_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
119,"Hainan University","d2_harmonized",0,0,0,0,"policy_markdown","","","markdown_direct"
119,"Hainan University","d3_responsibility",0,0,0,0,"policy_markdown","","",""
119,"Hainan University","d4_ai_as_aid",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","human_review_requirement",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","appeal_right_reply",0,0,0,0,"policy_markdown","","",""
120,"Nanjing Tech University","transparency_records",1,1,0,1,"policy_markdown","检测报告","5. 格子达检测报告需手动提交至毕设系统（【流程管理】 - 【提交论文定稿】界面 “ 系统外查重报告 ” 一栏中上传，维普检测报告在毕设系统中直接生成无需单独上传）",""
120,"Nanjing Tech University","detector_not_sole_evidence",0,0,0,0,"policy_markdown","","",""
